#,train_4_20081031093014_20081031093154,train_4,2008/10/31 09:30:14,2008/10/31 09:31:54,0.11886189138668805 km
2008/10/31 09:30:14,39.907367,116.368435,14666,39.9075694,116.368035,40.872627112966185,16.632873256060645,1.0
2008/10/31 09:30:19,39.907442,116.36842,14667,39.90756774937017,116.36842091307389,13.982928133257179,32.917186371524856,0.20894047443968997
2008/10/31 09:30:24,39.907521,116.368365,14666,39.9075694,116.368035,28.65743565150886,16.632873256060645,1.0
2008/10/31 09:30:29,39.907587,116.368335,14667,39.907568117424525,116.36833486289876,2.0996820508323277,25.5773736774941,0.16235131796440028
2008/10/31 09:30:34,39.907621,116.368305,14667,39.90756824679237,116.36830461702361,5.865988083706758,22.997494470420335,0.14597564176172872
2008/10/31 09:30:39,39.907664,116.368318,14667,39.90756819252563,116.3683173044515,10.653484943261539,24.079692661252786,0.1528448498671307
2008/10/31 09:30:44,39.907696,116.36834,14667,39.9075680994238,116.36833907142287,14.222135313674393,25.936347712268695,0.16462989075281503
2008/10/31 09:30:49,39.907711,116.368391,14667,39.90756788175929,116.36838996083368,15.914291022754645,30.277056404918298,0.19218235904127284
2008/10/31 09:30:54,39.907744,116.368404,14667,39.90756782718229,116.36840272079785,19.58985437147254,31.3654417210225,0.19909083966757338
2008/10/31 09:30:59,39.907845,116.368454,14667,39.90756761646612,116.368451985706,30.844162684170055,35.56758539867646,0.22576377227375374
2008/10/31 09:31:04,39.907938,116.36848,14667,39.90756750815128,116.36847730944018,41.19750986163813,37.72762128833536,0.23947451044250875
2008/10/31 09:31:09,39.90798,116.368492,14667,39.907567458131254,116.36848900399707,45.87333777254747,38.72513067796857,0.24580615989685897
2008/10/31 09:31:14,39.908014,116.368528,14667,39.907567305213696,116.36852475573421,49.6710332004231,41.77464284743985,0.26516281183871876
2008/10/31 09:31:19,39.908043,116.368533,10206,39.90830655378943,116.3685316128294,29.306123476266986,67.39928480774888,0.6115526365117018
2008/10/31 09:31:29,39.908121,116.368524,10206,39.908306527199095,116.36852302348733,20.629879837839553,68.13191568899929,0.6182002196173175
2008/10/31 09:31:34,39.908168,116.368497,10206,39.908306444381246,116.36849627125277,15.394459500042833,70.41375672298086,0.6389046811618647
2008/10/31 09:31:39,39.908202,116.368514,10207,39.908305,116.3680297,42.866574856758945,0.0,0.0
2008/10/31 09:31:44,39.908216,116.368513,10208,39.9083041,116.368012,43.84115003019987,0.0,0.0
2008/10/31 09:31:49,39.908271,116.368498,10206,39.908306449155354,116.3684978134088,3.9418037856533052,70.28221799491848,0.6377111543139256
2008/10/31 09:31:54,39.908295,116.368398,10206,39.908306139977874,116.36839794135197,1.2387208283228166,78.80083940281745,0.7150055261504452
#,train_4_20081110085747_20081110085802,train_4,2008/11/10 08:57:47,2008/11/10 08:58:02,0.00985712460701085 km
2008/11/10 08:57:47,39.906068,116.368566,19388,39.90586855476292,116.3685657922742,22.17733611776299,90.70624598716996,0.7275143515854948
2008/11/10 08:57:52,39.906058,116.368502,19388,39.90586859416254,116.36850180290747,21.061003908276355,96.16439253638464,0.7712917111751771
2008/11/10 08:57:57,39.906083,116.368498,19388,39.90586859664143,116.36849777690823,23.840606145829717,96.50780105892984,0.7740460378027364
2008/11/10 08:58:02,39.90607,116.368502,19389,39.9058688,116.3681675,36.257460588300866,0.0,0.0
#,train_4_20081110103152_20081110104002,train_4,2008/11/10 10:31:52,2008/11/10 10:40:02,0.5309836206315018 km
2008/11/10 10:31:52,39.905416,116.369657,31397,39.90567904299834,116.3696595314309,29.249884180949905,133.55725709890632,0.9323159601980225
2008/11/10 10:31:57,39.905426,116.36967,31397,39.90567897000825,116.36967243454058,28.129786755665915,134.6578954426478,0.9399991270776492
2008/11/10 10:32:02,39.905464,116.369614,31398,39.90567770219325,116.36977477620972,27.435992717598236,0.15523121607749416,0.01068616385986781
2008/11/10 10:32:07,39.905456,116.369528,31399,39.9056131,116.3699207,37.777995101942274,0.0,0.0
2008/11/10 10:32:12,39.905442,116.369476,31400,39.905574,116.3700011,47.13369187738212,0.0,0.0
2008/11/10 10:32:17,39.905324,116.369385,31397,39.9056805765593,116.36938843013786,39.65063845588419,110.43225218818718,0.7708884823788659
2008/11/10 10:32:22,39.905253,116.369332,31397,39.90568087249096,116.36933611565026,47.578610900140475,105.96981398640324,0.7397377800711693
2008/11/10 10:32:27,39.905222,116.369289,None,None,None,None,None,None
2008/11/10 10:32:32,39.905185,116.369245,None,None,None,None,None,None
2008/11/10 10:32:37,39.905206,116.369168,None,None,None,None,None,None
2008/11/10 10:32:42,39.905207,116.369097,None,None,None,None,None,None
2008/11/10 10:32:52,39.905269,116.368996,31397,39.90568277394842,116.36899997800167,46.0108783812896,77.29719328855997,0.5395843591491822
2008/11/10 10:32:57,39.905329,116.368954,31397,39.90568301478447,116.36895740325876,39.36577253714441,73.66555773476368,0.5142331961950084
2008/11/10 10:33:02,39.905363,116.368922,31397,39.90568319764135,116.36892507801126,35.60537027036331,70.90820655095075,0.49498510311208477
2008/11/10 10:33:07,39.90536,116.368904,31397,39.90568329929525,116.36890710774236,35.95026824619847,69.37533840765974,0.48428469292163756
2008/11/10 10:33:12,39.905373,116.368879,31397,39.90568344141462,116.36888198403051,34.52049624321288,67.23227991011798,0.4693247597491814
2008/11/10 10:33:17,39.905378,116.368856,31397,39.90568357178597,116.36885893711965,33.979002712994685,65.26637302723633,0.45560145932368384
2008/11/10 10:33:20,39.905378,116.368856,31397,39.90568357178597,116.36885893711965,33.979002712994685,65.26637302723633,0.45560145932368384
2008/11/10 10:33:22,39.905386,116.36885,31397,39.905683606159926,116.36885286052822,33.093240196105256,64.74803835830323,0.45198314838298814
2008/11/10 10:34:12,39.906112,116.368594,19388,39.905868537551,116.36859374633032,27.071835075742957,88.3218289685558,0.7083900059318133
2008/11/10 10:34:17,39.906167,116.368611,19388,39.905868527119075,116.36861068893991,33.18872639907952,86.8766631407588,0.6967989752513906
2008/11/10 10:34:22,39.906226,116.36858,19388,39.905868546244186,116.3685796276339,39.74711156918696,89.52612146415271,0.7180490990242271
2008/11/10 10:34:27,39.906242,116.368549,19388,39.9058685653417,116.36854861115548,41.52410985154433,92.17175609742999,0.7392685546836874
2008/11/10 10:34:32,39.906208,116.368528,19388,39.90586857824998,116.36852764667587,37.74204058977932,93.95997823285845,0.7536110870329048
2008/11/10 10:34:37,39.906146,116.368485,19388,39.905868604686134,116.36848471141678,30.845003865243932,97.62225757984218,0.782984596601614
2008/11/10 10:34:42,39.906141,116.368418,19388,39.905868645936074,116.36841771692795,30.28444147935067,103.33673416393165,0.828817865099049
2008/11/10 10:34:47,39.906148,116.368347,19388,39.90586868965657,116.36834670998773,31.057945759840663,109.39346366506228,0.8773961916275997
2008/11/10 10:37:57,39.908025,116.368439,10206,39.90830626250054,116.36843751923526,31.27526120167098,75.42503024236203,0.684374859989437
2008/11/10 10:38:02,39.908034,116.368501,10206,39.90830645458046,116.3684995658538,30.29585575500227,70.13274259662124,0.6363548776978893
2008/11/10 10:38:07,39.908068,116.368521,10207,39.908305,116.3680297,49.503030048372345,0.0,0.0
